l_gCluster_std_max,0.44602986236113823,0.4945571180416469,0.46798827138286214,0.2417534144719273,0.21639491248066087,0.0
l_gCluster_min_count,1.0,1.0,1.0,1.0,1.0,1.0
l_gCluster_min_mean,0.0,1.0,2.0,3.0,4.0,5.0
l_gCluster_min_min,0.0,1.0,2.0,3.0,4.0,5.0
l_gCluster_min_25%,0.0,1.0,2.0,3.0,4.0,5.0
l_gCluster_min_50%,0.0,1.0,2.0,3.0,4.0,5.0
l_gCluster_min_75%,0.0,1.0,2.0,3.0,4.0,5.0
l_gCluster_min_max,0.0,1.0,2.0,3.0,4.0,5.0
l_gCluster_25%_count,1.0,1.0,1.0,1.0,1.0,1.0
l_gCluster_25%_mean,0.0,1.0,2.0,3.0,4.0,5.0
l_gCluster_25%_min,0.0,1.0,2.0,3.0,4.0,5.0
l_gCluster_25%_25%,0.0,1.0,2.0,3.0,4.0,5.0
l_gCluster_25%_50%,0.0,1.0,2.0,3.0,4.0,5.0
l_gCluster_25%_75%,0.0,1.0,2.0,3.0,4.0,5.0
l_gCluster_25%_max,0.0,1.0,2.0,3.0,4.0,5.0
l_gCluster_50%_count,1.0,1.0,1.0,1.0,1.0,1.0
l_gCluster_50%_mean,1.0,2.0,2.0,3.0,4.0,5.0
l_gCluster_50%_min,1.0,2.0,2.0,3.0,4.0,5.0
l_gCluster_50%_25%,1.0,2.0,2.0,3.0,4.0,5.0
l_gCluster_50%_50%,1.0,2.0,2.0,3.0,4.0,5.0
l_gCluster_50%_75%,1.0,2.0,2.0,3.0,4.0,5.0
l_gCluster_50%_max,1.0,2.0,2.0,3.0,4.0,5.0
l_gCluster_75%_count,1.0,1.0,1.0,1.0,1.0,1.0
l_gCluster_75%_mean,1.0,2.0,3.0,3.0,4.0,5.0
l_gCluster_75%_min,1.0,2.0,3.0,3.0,4.0,5.0
l_gCluster_75%_25%,1.0,2.0,3.0,3.0,4.0,5.0
l_gCluster_75%_50%,1.0,2.0,3.0,3.0,4.0,5.0
l_gCluster_75%_75%,1.0,2.0,3.0,3.0,4.0,5.0
l_gCluster_75%_max,1.0,2.0,3.0,3.0,4.0,5.0
l_gCluster_max_count,1.0,1.0,1.0,1.0,1.0,1.0
l_gCluster_max_mean,1.0,2.0,3.0,4.0,5.0,5.0
l_gCluster_max_min,1.0,2.0,3.0,4.0,5.0,5.0
l_gCluster_max_25%,1.0,2.0,3.0,4.0,5.0,5.0
l_gCluster_max_50%,1.0,2.0,3.0,4.0,5.0,5.0
l_gCluster_max_75%,1.0,2.0,3.0,4.0,5.0,5.0
l_gCluster_max_max,1.0,2.0,3.0,4.0,5.0,5.0
g_Specific Ventilation (mL/mL)_count_count,1.0,1.0,1.0,1.0,1.0,1.0
g_Specific Ventilation (mL/mL)_count_mean,53.0,580.0,1776.0,1575.0,319.0,68.0
g_Specific Ventilation (mL/mL)_count_min,53.0,580.0,1776.0,1575.0,319.0,68.0
g_Specific Ventilation (mL/mL)_count_25%,53.0,580.0,1776.0,1575.0,319.0,68.0
g_Specific Ventilation (mL/mL)_count_50%,53.0,580.0,1776.0,1575.0,319.0,68.0
g_Specific Ventilation (mL/mL)_count_75%,53.0,580.0,1776.0,1575.0,319.0,68.0
